text
In 202620, the course 'Hand Building in Clay: Comm' was taught by Patricia Hatch at FACE 102 on  M      at 1400-1650.

### End"
"### Instruction:
tell me about conc 2050c-01

### Response:
In 202620, the course 'Intermediate Belly Dance: Comm' was taught by Julie Johnson at GYM 1 on    W F  at 1700-1750.

### End"
"### Instruction:
tell me about conc 2071c-01

### Response:
In 202620, the course 'Wheel Thrown Ceramics II: Comm' was taught by Patricia Hatch at FACE 102 on   T     at 1700-1945.

### End"
"### Instruction:
tell me about csci 1001-01

### Response:
In 202620, the course 'Intro Comp Sci & Info Tech' was taught by Amy E. Knowles at   on  M W    at 1000-1050.

### End"
"### Instruction:
tell me about csci 1001l-01

### Response:
In 202620, the course 'Intro Comp Sci & Info Tech Lab' was taught by Amy E. Knowles at   on      F  at 1000-1050.

### End"
"### Instruction:
tell me about csci 1210-01

### Response:
In 202620, the course 'Programming Fundamentals' was taught by Sana'a M. Algaraibeh at   on  M W F  at 0900-0950.

### End"
"### Instruction:
tell me about csci 1210l-01

### Response:
In 202620, the course 'Programming Fundamentals Lab' was taught by Sana'a M. Algaraibeh at   on  M      at 1500-1800.

### End"
"### Instruction:
tell me about csci 1220-01

### Response:
In 202620, the course 'Programming Fund Python' was taught by Amy E. Knowles at   on  M W F  at 1300-1350.

### End"
"### Instruction:
tell me about csci 1220l-01

### Response:
In 202620, the course 'Programming Fund Python Lab' was taught by Amy E. Knowles at   on  M W F  at 1400-1450.

### End"
"### Instruction:
tell me about  -01

### Response:
In 202620, the course 'Data Structures & Algorithms' was taught by Sana'a M. Algaraibeh at   on  M W F  at 1400-1450.

### End"
"### Instruction:
tell me about csci 2310-01

### Response:
In 202620, the course 'Discrete Mathematics for CS' was taught by No Given Name Ramyaa at   on   T R   at 1230-1345.

### End"
"### Instruction:
tell me about csci 2310l-01

### Response:
In 202620, the course 'Discrete Mathematics  CS Lab' was taught by No Given Name Ramyaa at   on     R   at 1400-1450.

### End"
"### Instruction:
tell me about cse 3021-01

### Response:
In 202620, the course 'Internet & Web Programming' was taught by Sana'a M. Algaraibeh at CRAMER 239 on  M W F  at 1100-1150.

### End"
"### Instruction:
tell me about cse 3025l-01

### Response:
In 202620, the course 'Operating Systems Lab' was taught by Jun Zheng at CRAMER 239 on   T     at 1700-1750.

### End"
"### Instruction:
tell me about cse 3044-01

### Response:
In 202620, the course 'Design & Analysis of Algorithm' was taught by Subhasish Mazumdar at   on   T R   at 1100-1215.

### End"
"### Instruction:
tell me about cse 3044l-01

### Response:
In 202620, the course 'Design & Anlys Algorithm Lab' was taught by Subhasish Mazumdar at CRAMER 124 on   T     at 1530-1630.

### End"
"### Instruction:
tell me about cse 3053-01

### Response:
In 202620, the course 'Introduct to Computer Networks' was taught by Hamdy Soliman at CRAMER 101 on   T R   at 1230-1345.

### End"
"### Instruction:
tell me about cse 3091-01

### Response:
In 202620, the course 'Cybersecurity Professional Dev' was taught by Dongwan Shin at CRAMER 203 on    W    at 1400-1450.

### End"
"### Instruction:
tell me about cse 4011-01

### Response:
In 202620, the course 'Data Science' was taught by Subhasish Mazumdar at CRAMER 203 on   T R   at 1400-1515.

### End"
"### Instruction:
tell me about cse 4041-01

### Response:
In 202620, the course 'Cryptography & Applications' was taught by Dongwan Shin at CRAMER 120 on    W    at 1500-1730.

### End"
"### Instruction:
tell me about cse 4064-01

### Response:
In 202620, the course 'Intro to Soft Computing' was taught by Hamdy Soliman at CRAMER 203 on    W    at 1800-2030.

### End"
"### Instruction:
tell me about cse 4064-01d

### Response:
In 202620, the course 'Intro to soft Computing' was taught by Hamdy Soliman at WEB  on    W    at 1800-2030.

### End"
"### Instruction:
tell me about cse 4066-01

### Response:
In 202620, the course 'Machine Learning' was taught by No Given Name Ramyaa at   on   T R   at 0930-1045.

### End"
"### Instruction:
tell me about cse 4089-01

### Response:
In 202620, the course 'AI & Cybersecurity' was taught by Dongwan Shin at SPEARE 20 on     R   at 1530-1800.

### End"
"### Instruction:
tell me about cse 4089-02d

### Response:
In 202620, the course 'Foundations of Info Security' was taught by Blaine W. Burnham at WEB  on   T     at 1530-1830.

### End"
"### Instruction:
tell me about cse 5041-01

### Response:
In 202620, the course 'Advanced Cryptography' was taught by Dongwan Shin at CRAMER 120 on    W    at 1500-1730.

### End"
"### Instruction:
tell me about cse 5061-01

### Response:
In 202620, the course 'Foundtns of Informatn Security' was taught by Blaine W. Burnham at JONES 106 on   T     at 1530-1830.

### End"
"### Instruction:
tell me about cse 5067-01

### Response:
In 202620, the course 'Soft Computing' was taught by Hamdy Soliman at CRAMER 124 on    W    at 1800-2030.

### End"
"### Instruction:
tell me about cse 5067-01d

### Response:
In 202620, the course 'Soft Computing' was taught by Hamdy Soliman at WEB  on    W    at 1800-2030.

### End"
"### Instruction:
tell me about cse 5089-01

### Response:
In 202620, the course 'Intro to Data Science' was taught by Subhasish Mazumdar at CRAMER 203 on   T R   at 1400-1515.

### End"
"### Instruction:
tell me about cse 5089-02

### Response:
In 202620, the course 'AI & Cybersecurity' was taught by Dongwan Shin at   on     R   at 1530-1800.

### End"
"### Instruction:
tell me about cse 5089-03

### Response:
In 202620, the course 'Machine Learning' was taught by No Given Name Ramyaa at SPEARE 116 on   T R   at 0930-1045.

### End"
"### Instruction:
tell me about cybs 5005-01d

### Response:
In 202620, the course 'Data Science for Cybersecurity' was taught by Subhasish Mazumdar at WEB  on   T R   at 1400-1515.

### End"
"### Instruction:
tell me about cybs 5014-01d

### Response:
In 202620, the course 'Comp Sec & Incident Response' was taught by Kelcey L. Tietjen at WEB-V  on  M      at 1800-2100.

### End"
"### Instruction:
tell me about cybs 5041-01

### Response:
In 202620, the course 'Advanced Cryptography' was taught by Dongwan Shin at CRAMER 120 on    W    at 1500-1730.

### End"
"### Instruction:
tell me about cybs 5041-01d

### Response:
In 202620, the course 'Advanced Cryptography' was taught by Dongwan Shin at WEB  on    W    at 1500-1730.

### End"
"### Instruction:
tell me about cybs 5061-01d

### Response:
In 202620, the course 'Foundations of Cybersecurity' was taught by Blaine W. Burnham at WEB  on   T     at 1530-1830.

### End"
"### Instruction:
tell me about cybs 5089-01

### Response:
In 202620, the course 'AI and Cybersecurity' was taught by Dongwan Shin at TBA  on    W    at 1530-1800.

### End"
"### Instruction:
tell me about econ 2120-01

### Response:
In 202620, the course 'Principles of Microeconomics' was taught by Suraj Ghimire at CRAMER 120 on   T R   at 1230-1345.

### End"
"### Instruction:
tell me about educ 0189-01

### Response:
In 202620, the course 'Mentoring & Leadership' was taught by Leslie A. Clark at   on      F  at 1400-1600.

### End"
"### Instruction:
tell me about educ 0189-02

### Response:
In 202620, the course 'Mentoring & Leadership' was taught by Leslie A. Clark at   on      F  at 1400-1600.

### End"
"### Instruction:
tell me about educ 4005-01

### Response:
In 202620, the course 'Assessments & Measurements' was taught by Taffeta M. Elliott at   on  M W    at 1610-1725.

### End"
"### Instruction:
tell me about educ 4014-01

### Response:
In 202620, the course 'Student Teaching Seminar' was taught by Leslie A. Clark at CRAMER 114 on  M      at 1730-1830.

### End"
"### Instruction:
tell me about educ 5005-01d

### Response:
In 202620, the course 'Assessments & Measurements' was taught by Taffeta M. Elliott at   on  M W    at 1610-1725.

### End"
"### Instruction:
tell me about educ 5011-01d

### Response:
In 202620, the course 'Supervised Field Exp. (Sec)' was taught by Leslie A. Clark at   on  M      at 1730-1830.

### End"
"### Instruction:
tell me about educ 5012-01d

### Response:
In 202620, the course 'Supervised Field Exp. (Elem)' was taught by Leslie A. Clark at   on  M      at 1730-1830.

### End"
"### Instruction:
tell me about ee 162-01

### Response:
In 202620, the course 'Basic Electronics Lab II' was taught by Christopher R. Pauli at WORKC 116 on   T     at 1400-1650.

### End"
"### Instruction:
tell me about ee 162-02

### Response:
In 202620, the course 'Basic Electronics Lab II' was taught by Christopher R. Pauli at WORKC 116 on     R   at 1400-1650.

### End"
"### Instruction:
tell me about ee 211-01

### Response:
In 202620, the course 'Circuits & Signals I' was taught by Rene Arechiga at CRAMER 107 on  M W F  at 0900-0950.

### End"
"### Instruction:
tell me about ee 271-01

### Response:
In 202620, the course 'Mathematical Engineering' was taught by Seda Senay at   on  M W F  at 1000-1050.

### End"
"### Instruction:
tell me about ee 3011-01

### Response:
In 202620, the course 'Signals & Linear System' was taught by Qingsong Cui at WORKC 109 on  M W F  at 0900-0950.

### End"
"### Instruction:
tell me about ee 3051-01

### Response:
In 202620, the course 'Microcontrollers' was taught by Andrew S. Fierro at WEIR 102 on  M W F  at 1300-1350.

### End"
"### Instruction:
tell me about ee 3053-01

### Response:
In 202620, the course 'Analog Electronics' was taught by Krishna Roy at WORKC 109 on  M W F  at 1000-1050.

### End"
"### Instruction:
tell me about ee 3061-01

### Response:
In 202620, the course 'Mixed Electronics Lab I' was taught by Scott Teare at   on  M W    at 1400-1650.

### End"
"### Instruction:
tell me about ee 4011-01

### Response:
In 202620, the course 'Stoch. Proc.' was taught by Seda Senay at   on  M W F  at 0900-0950.

### End"
"### Instruction:
tell me about ee 4031-01

### Response:
In 202620, the course 'Electrodynamics' was taught by Andrew S. Fierro at   on  M W F  at 1000-1050.

### End"
"### Instruction:
tell me about ee 4081-01

### Response:
In 202620, the course 'Capstone Design I' was taught by Scott Teare at WORKC 113 on  M W    at 1200-1250.

### End"
"### Instruction:
tell me about ee 5065-01

### Response:
In 202620, the course 'Position, Nav. & Timing' was taught by Aly I. El-Osery at   on   T R   at 1000-1115.

### End"
"### Instruction:
tell me about emgt 5001-01

### Response:
In 202620, the course 'Mgt Science for Engr Mgt' was taught by Jiakai Zhang at CRAMER 239 on    W    at 1700-2000.

### End"
"### Instruction:
tell me about emgt 5001-01d

### Response:
In 202620, the course 'Mgt Science for Engr Mgt' was taught by Jiakai Zhang at WEB  on    W    at 1700-2000.

### End"
"### Instruction:
tell me about emgt 5002-01

### Response:
In 202620, the course 'Financial Management' was taught by Haoying Wang at CRAMER 203 on  M      at 1700-2000.

### End"
"### Instruction:
tell me about emgt 5002-01d

### Response:
In 202620, the course 'financial Management' was taught by Haoying Wang at WEB  on  M      at 1700-2000.

### End"
"### Instruction:
tell me about emgt 5004-01

### Response:
In 202620, the course 'Engineering Statistics' was taught by Suraj Ghimire at CRAMER 120 on   T     at 1700-2000.

### End"
"### Instruction:
tell me about emgt 5004-01d

### Response:
In 202620, the course 'Engineering Statistics' was taught by Suraj Ghimire at WEB  on   T     at 1700-2000.

### End"
"### Instruction:
tell me about emgt 5006-01d

### Response:
In 202620, the course 'Managing HR in Tech Organizati' was taught by Xuanye Li at WEB  on     R   at 1700-2000.

### End"
"### Instruction:
tell me about emgt 5007-01d

### Response:
In 202620, the course 'Technology Entrepreneurship' was taught by Gideon Shaanan at WEB  on  M      at 1700-2000.

### End"
"### Instruction:
tell me about emgt 5089-01d

### Response:
In 202620, the course 'Introduction to Space Industry' was taught by Bryce T. Kennedy at WEB-V  on    W    at 1700-2000.

### End"
"### Instruction:
tell me about engl 0289-01

### Response:
In 202620, the course 'Origins of Cyberpunk' was taught by Jamie A. Olson at   on  M W F  at 1400-1450.

### End"
"### Instruction:
tell me about engl 1110-01

### Response:
In 202620, the course 'g:Composition I' was taught by Eric D. Lackey at SPEARE 117 on   T R   at 1230-1345.

### End"
"### Instruction:
tell me about engl 1110-02

### Response:
In 202620, the course 'g:Composition I' was taught by William T. Clattenburg at SPEARE 117 on  M W F  at 0900-0950.

### End"
"### Instruction:
tell me about engl 1110-03

### Response:
In 202620, the course 'g: Composition I' was taught by William T. Clattenburg at   on  M W F  at 1000-1050.

### End"
"### Instruction:
tell me about engl 1110-04

### Response:
In 202620, the course 'g:Composition I' was taught by William T. Clattenburg at   on  M W F  at 0000-1250.

### End"
"### Instruction:
tell me about engl 1110-06

### Response:
In 202620, the course 'g:Composition I' was taught by Rachel L. Cruz at JONESA 106 on   T R   at 1400-1515.

### End"
"### Instruction:
tell me about engl 1120-01

### Response:
In 202620, the course 'g:Composition II' was taught by Eric D. Lackey at SPEARE 117 on   T R   at 0800-0915.

### End"
"### Instruction:
tell me about engl 1120-02

### Response:
In 202620, the course 'g:Composition II' was taught by Eric D. Lackey at SPEARE 117 on   T R   at 0930-1045.

### End"
"### Instruction:
tell me about engl 1120-03

### Response:
In 202620, the course 'g:Composition II' was taught by William T. Clattenburg at WEIR 203 on  M W F  at 1300-1350.

### End"
"### Instruction:
tell me about engl 1120-04

### Response:
In 202620, the course 'g:Composition II' was taught by Rachel L. Cruz at WEIR 202 on   T R   at 1530-1645.

### End"
"### Instruction:
tell me about engl 3011-01

### Response:
In 202620, the course 'g:Creative Writing' was taught by Rachel L. Cruz at CRAMER 107 on   T R   at 1700-1815.

### End"
"### Instruction:
tell me about engl 3041-01

### Response:
In 202620, the course 'g:Technical Writing' was taught by Jamie A. Olson at CRAMER 239 on  M W F  at 1000-1045.

### End"
"### Instruction:
tell me about engl 3041-02

### Response:
In 202620, the course 'g:Technical Writing' was taught by Jamie A. Olson at CRAMER 239 on  M W F  at 1100-1150.

### End"
"### Instruction:
tell me about engl 3041-03

### Response:
In 202620, the course 'g:Technical Writing' was taught by Jamie A. Olson at   on  M W F  at 1300-1350.

### End"
"### Instruction:
tell me about engl 3041-04

### Response:
In 202620, the course 'g:Technical Writing' was taught by Hayley N. McCullough at CRAMER 239 on   T R   at 1100-1215.

### End"
"### Instruction:
tell me about enve 101-01

### Response:
In 202620, the course 'Environmental Engr Seminar' was taught by Christian M. Carrico at JONES 227 on     R   at 1230-1320.

### End"
"### Instruction:
tell me about enve 201-01

### Response:
In 202620, the course 'Intro to Envir.Sciences & Engr' was taught by Christian M. Carrico at   on   T R   at 1100-1215.

### End"
"### Instruction:
tell me about enve 3003-01

### Response:
In 202620, the course 'Water Treatment Process Design' was taught by Moustapha J. Harb at   on  M W F  at 1000-1050.

### End"
"### Instruction:
tell me about enve 4011-01

### Response:
In 202620, the course 'Solid Hazardous Waste Engr' was taught by Clinton P. Richardson at   on  M W    at 1200-1250.

### End"
"### Instruction:
tell me about enve 4013-01

### Response:
In 202620, the course 'Air Resources Engineering' was taught by Christian M. Carrico at JONESA 106 on      F  at 1500-1550.

### End"
"### Instruction:
tell me about envs 4089-01

### Response:
In 202620, the course 'Indigenous Perspectives in ES' was taught by Ranalda L. Tsosie at   on  M W F  at 1000-1050.

### End"
"### Instruction:
tell me about envs 5089-01

### Response:
In 202620, the course 'Indigenous Perspectives in ES' was taught by Ranalda L. Tsosie at   on  M W F  at 0900-0950.

### End"
"### Instruction:
tell me about es 110-01

### Response:
In 202620, the course 'Intro to Engineering Design' was taught by William K. Oxford at MSEC 195 on  M W    at 1200-1250.

### End"
"### Instruction:
tell me about es 110l-01

### Response:
In 202620, the course 'Intro Engineering Lab' was taught by William K. Oxford at SPEARE 5 on  M      at 1400-1550.

### End"
"### Instruction:
tell me about es 110l-02

### Response:
In 202620, the course 'Intro Engineering Lab' was taught by William K. Oxford at SPEARE 5 on    W    at 1400-1550.

### End"
"### Instruction:
tell me about es 201-01

### Response:
In 202620, the course 'Statics' was taught by William K. Oxford at CRAMER 107 on   T R   at 1230-1345.

### End"
"### Instruction:
tell me about es 201-02

### Response:
In 202620, the course 'Statics' was taught by Wesley J. Cook at MSEC 195 on  M W F  at 1000-1050.

### End"
"### Instruction:
tell me about es 216-01

### Response:
In 202620, the course 'Engineering Fluid Mechanics' was taught by Her Yuan Chen at   on   T R   at 1100-1215.

### End"
"### Instruction:
tell me about es 216-02

### Response:
In 202620, the course 'Engineering Fluid Mechanics' was taught by Tie Wei at MSEC 105 on  M W F  at 1100-1150.

### End"
"### Instruction:
tell me about es 3002-01

### Response:
In 202620, the course 'Mechanics of Materials' was taught by Joseph Gatto at MSEC 103 on   T R   at 0800-0915.

### End"
"### Instruction:
tell me about es 3002-02

### Response:
In 202620, the course 'Mechanics of Materials' was taught by William K. Oxford at LOPEZ 106 on   T R   at 0930-1045.

### End"
"### Instruction:
tell me about es 3003-01

### Response:
In 202620, the course 'Engineering Dynamics' was taught by Sayavur Bakhtiyarov at WEIR 102 on   T R   at 0930-1045.

### End"
"### Instruction:
tell me about es 3003-02

### Response:
In 202620, the course 'Engineering Dynamics' was taught by William K. Oxford at   on  M W F  at 0900-0950.

### End"
"### Instruction:
tell me about es 3016-01

### Response:
In 202620, the course 'Engineering Economics' was taught by Joseph Gatto at MSEC 101 on   T R   at 1100-1215.

### End"
"### Instruction:
tell me about es 3032-01

### Response:
In 202620, the course 'Electrical Engineering' was taught by Krishna Roy at   on  M W F  at 1100-1150.

### End"
"### Instruction:
tell me about es 3047-01

### Response:
In 202620, the course 'Thermodynamics' was taught by Joseph Gatto at   on   T R   at 1230-1345.

### End"
"### Instruction:
tell me about es 3047-02

### Response:
In 202620, the course 'Thermodynamics' was taught by Joseph Gatto at   on  M W F  at 0900-0950.

### End"
"### Instruction:
tell me about es 3050-01

### Response:
In 202620, the course 'Heat & Mass Transfer' was taught by Tie Wei at MSEC 101 on  M W F  at 1000-1050.

### End"
"### Instruction:
tell me about es 3089-01

### Response:
In 202620, the course 'Spacecraft Engineering ' was taught by Anders M. Jorgensen at   on   T R   at 1100-1215.

### End"
"### Instruction:
tell me about es 4005l-01

### Response:
In 202620, the course 'Inst, Meas, & Proc Cont Lab I' was taught by Seth T. Price at JONES 227 on      F  at 1400-1600.

### End"
"### Instruction:
tell me about expl 4045-01

### Response:
In 202620, the course 'Introduction  to Explosive Eng' was taught by Seok Bin Lim at SPEARE 4 on   T R   at 0930-1045.

### End"
"### Instruction:
tell me about expl 4052-01

### Response:
In 202620, the course 'Explosives Technology & Apps' was taught by Jerome H. Stofleth at SPEARE 19 on      F  at 0800-1030.

### End"
"### Instruction:
tell me about fdma 2110-01

### Response:
In 202620, the course 'Introduction to Film Studies' was taught by Eric D. Lackey at SPEARE 117 on   T R   at 1400-1515.

### End"
"### Instruction:
tell me about geob 5000-01

### Response:
In 202620, the course 'Directed Study' was taught by Daniel S. Jones at   on         at 0000-0900.

### End"
"### Instruction:
tell me about geob 5089-01

### Response:
In 202620, the course 'Fund of Scientific Computing' was taught by John Naliboff at MSEC 203 on    W    at 1200-1250.

### End"
"### Instruction:
tell me about geoc 5007-01

### Response:
In 202620, the course 'Hydrogeochemistry' was taught by Rachel M. Coyte at   on   T R   at 1100-1215.

### End"
"### Instruction:
tell me about geoc 5062-01

### Response:
In 202620, the course 'Mineral Deposits' was taught by Nicole C. Hurtig at MSEC 253 on   T R   at 0930-1045.

### End"
"### Instruction:
tell me about geoc 5062l-01

### Response:
In 202620, the course 'Mineral Deposits Lab' was taught by Nicole C. Hurtig at MSEC 253 on   T     at 1400-1700.

### End"
"### Instruction:
tell me about geoc 5089-01

### Response:
In 202620, the course 'Fund of Scientific Computing' was taught by John Naliboff at MSEC 203 on    W    at 1200-1250.

### End"
"### Instruction:
tell me about geoc 5089-02

### Response:
In 202620, the course 'Raman Spectoscopy Lab' was taught by Nicole C. Hurtig at MSEC 253 on  M      at 1400-1700.

### End"
"### Instruction:
tell me about geol 1110-01

### Response:
In 202620, the course 'Earth Processes' was taught by Daniel E. Portner at   on   T R   at 0930-1045.

### End"
"### Instruction:
tell me about geol 1110l-01

### Response:
In 202620, the course 'Earth Processes Lab' was taught by Daniel E. Portner at MSEC 209 on   T     at 1400-1700.

### End"
"### Instruction:
tell me about geol 1110l-02

### Response:
In 202620, the course 'Earth Processes Lab' was taught by Daniel E. Portner at MSEC 209 on    W    at 1400-1700.

### End"
"### Instruction:
tell me about geol 1110l-03

### Response:
In 202620, the course 'Earth Processes Lab' was taught by Daniel E. Portner at MSEC 209 on     R   at 1300-1600.

### End"
"### Instruction:
tell me about geol 2320-01

### Response:
In 202620, the course 'Erth Surf Processes & Landform' was taught by Joel S. Leonard at   on  M W F  at 0900-0950.

### End"
"### Instruction:
tell me about geol 2320l-01

### Response:
In 202620, the course 'Erth Surf Proc & Landform Lab' was taught by Joel S. Leonard at BUREAU 111A on   T     at 1400-1700.

### End"
"### Instruction:
tell me about geol 2330-01

### Response:
In 202620, the course 'Earth's Crust: Mtls, Proc, Dyn' was taught by John Naliboff at   on  M W    at 1300-1350.

### End"
"### Instruction:
tell me about geol 2330l-01

### Response:
In 202620, the course 'Earths Crust:Mat,Proc,& DynLab' was taught by John Naliboff at   on    W    at 1400-1700.

### End"
"### Instruction:
tell me about geol 2340-01

### Response:
In 202620, the course 'Intro to Erth Struc & Comp' was taught by Glenn A. Spinelli at   on   T R   at 1100-1215.

### End"
"### Instruction:
tell me about geol 2340l-01

### Response:
In 202620, the course 'Intro to Erth Struc & Comp Lab' was taught by Glenn A. Spinelli at MSEC 253 on     R   at 1300-1600.

### End"
"### Instruction:
tell me about geol 3053-01

### Response:
In 202620, the course 'Structural Geology' was taught by Veronica B. Prush at   on   T R   at 0930-1045.

### End"
"### Instruction:
tell me about geol 3053l-01

### Response:
In 202620, the course 'Structural Geology Lab' was taught by Veronica B. Prush at   on    W    at 1400-1700.

### End"
"### Instruction:
tell me about geol 3089-01

### Response:
In 202620, the course 'Earth Science Math Review' was taught by Susan L. Bilek at   on  M      at 1300-1350.

### End"
"### Instruction:
tell me about geol 4007-01

### Response:
In 202620, the course 'Hydrogeochemistry' was taught by Rachel M. Coyte at WORKC 113 on   T R   at 1100-1215.

### End"
"### Instruction:
tell me about geol 4034-01

### Response:
In 202620, the course 'Remote Sensing-Geosc Apps' was taught by Daniel D. Cadol at   on  M W F  at 0800-0850.

### End"
"### Instruction:
tell me about geol 4040-01

### Response:
In 202620, the course 'Hydro. Theory & Field Methods' was taught by Daniel D. Cadol at   on  M W F  at 1100-1150.

### End"
"### Instruction:
tell me about geol 4040l-01

### Response:
In 202620, the course 'Hydro Theory & Fld Method Lab' was taught by Daniel D. Cadol at MSEC 113 on  M      at 1400-1700.

### End"
"### Instruction:
tell me about geol 4040l-02

### Response:
In 202620, the course 'Hydro Theory & Fld Method Lab' was taught by Daniel D. Cadol at MSEC 113 on   T     at 1400-1700.

### End"
"### Instruction:
tell me about geol 4054-01

### Response:
In 202620, the course 'Tectonics' was taught by Daniel E. Portner at   on   T R   at 1100-1215.

### End"
"### Instruction:
tell me about geol 4062-01

### Response:
In 202620, the course 'Mineral Deposits' was taught by Nicole C. Hurtig at MSEC 253 on   T R   at 0930-1045.

### End"
"### Instruction:
tell me about geol 4062l-01

### Response:
In 202620, the course 'Mineral Deposits Lab' was taught by Nicole C. Hurtig at MSEC 253 on   T     at 1400-1700.

### End"
"### Instruction:
tell me about geol 4089-01

### Response:
In 202620, the course 'Dataloggers in Geoscience' was taught by Jaakko Putkonen at BUREAU 111A on      F  at 1400-1515.

### End"
"### Instruction:
tell me about geol 4089-02

### Response:
In 202620, the course 'Raman Spectroscopy Lab' was taught by Nicole C. Hurtig at   on  M      at 1400-1700.

### End"
"### Instruction:
tell me about geol 4089-03

### Response:
In 202620, the course 'Defract Mthds & Crystallograph' was taught by John F. Rakovan at   on   T R   at 0800-0915.

### End"
"### Instruction:
tell me about geol 4089-04

### Response:
In 202620, the course 'Fund of Scientific Computing' was taught by John Naliboff at MSEC 203 on    W    at 1200-1250.

### End"
"### Instruction:
tell me about geol 4089-05

### Response:
In 202620, the course 'Statistical Method in Envir' was taught by Enrico Zorzetto at   on  M W F  at 0900-0950.

### End"
"### Instruction:
tell me about geol 4089-06

### Response:
In 202620, the course 'Observational Seismology' was taught by Susan L. Bilek at   on   T R   at 1230-1345.

### End"
"### Instruction:
tell me about geol 5054-01

### Response:
In 202620, the course 'Tectonics' was taught by Daniel E. Portner at   on   T R   at 1100-1215.

### End"
"### Instruction:
tell me about geol 5089-01

### Response:
In 202620, the course 'Dataloggers in Geoscience' was taught by Jaakko Putkonen at   on      F  at 1400-1515.

### End"
"### Instruction:
tell me about geol 5089-02

### Response:
In 202620, the course 'Fund of Scientific Computing' was taught by John Naliboff at   on    W    at 1200-1250.

### End"
"### Instruction:
tell me about geol 5089-03

### Response:
In 202620, the course 'Defract Mthds & Crystallograph' was taught by John F. Rakovan at   on   T R   at 0800-0915.

### End"
"### Instruction:
tell me about geol 5089-04

### Response:
In 202620, the course 'Mineral Deposits' was taught by Nicole C. Hurtig at   on   T R   at 0930-1045.

### End"
"### Instruction:
tell me about geol 5089-06

### Response:
In 202620, the course 'Advanced Sediment & Provenance' was taught by Ryan J. Leary at MSEC 203 on   T R   at 1230-1345.

### End"
"### Instruction:
tell me about geol 5093-01

### Response:
In 202620, the course 'Seminar' was taught by Rachel M. Coyte at MSEC 101 on     R   at 1600-1700.

### End"
"### Instruction:
tell me about geop 5024-01

### Response:
In 202620, the course 'Observational Seismology' was taught by Susan L. Bilek at   on   T R   at 1230-1345.

### End"
"### Instruction:
tell me about geop 5089-02

### Response:
In 202620, the course 'Fund of Scientific Computing' was taught by John Naliboff at   on    W    at 1200-1250.

### End"
"### Instruction:
tell me about geop 5089-03

### Response:
In 202620, the course 'Comput Methods in Geodynamics' was taught by John Naliboff at MSEC 203 on   T R   at 0930-1045.

### End"
"### Instruction:
tell me about geop 5093-01

### Response:
In 202620, the course 'Seminar' was taught by Rachel M. Coyte at MSEC 101 on     R   at 1600-1700.

### End"
"### Instruction:
tell me about hist 1150-01

### Response:
In 202620, the course 'Western Civil I (Freshman)' was taught by Yulia Mikhailova at CRAMER 239 on  M W F  at 1200-1250.

### End"
"### Instruction:
tell me about hist 1150-02

### Response:
In 202620, the course 'Western Civilization I' was taught by Yulia Mikhailova at CRAMER 239 on  M W F  at 1200-1250.

### End"
"### Instruction:
tell me about hist 1166-01

### Response:
In 202620, the course 'Sci&Tech:Handaxe to Steam fres' was taught by Yulia Mikhailova at CRAMER 239 on  M W F  at 1000-1050.

### End"
"### Instruction:
tell me about hist 1166-02

### Response:
In 202620, the course 'Sci&Tech from Handaxe to Steam' was taught by Yulia Mikhailova at CRAMER 239 on  M W F  at 1000-1050.

### End"
"### Instruction:
tell me about hist 3045-01

### Response:
In 202620, the course 'g:Rise & Fall of Soviet Union' was taught by Yulia Mikhailova at CRAMER 239 on  M W F  at 1300-1350.

### End"
"### Instruction:
tell me about humn 1220-01

### Response:
In 202620, the course 'Film Genres (Fresh)' was taught by Hayley N. McCullough at SPEARE 116 on   T R   at 0030-1345.

### End"
"### Instruction:
tell me about humn 1220-02

### Response:
In 202620, the course 'g:Film Genres' was taught by Hayley N. McCullough at SPEARE 116 on   T R   at 1230-1345.

### End"
"### Instruction:
tell me about humn 2180-01

### Response:
In 202620, the course 'g:Latin American Popular Music' was taught by Matthew S. Johnson at   on  M W F  at 1400-1450.

### End"
"### Instruction:
tell me about humn 3009-01

### Response:
In 202620, the course 'g:Song & Society' was taught by Edward S. Pias at   on   T R   at 1700-1815.

### End"
"### Instruction:
tell me about hydr 5000-01

### Response:
In 202620, the course 'Directed Research' was taught by Daniel D. Cadol at   on         at 0800-0850.

### End"
"### Instruction:
tell me about hydr 5007-01

### Response:
In 202620, the course 'Hydrogeochemistry' was taught by Rachel M. Coyte at WORKC 113 on   T R   at 1100-1215.

### End"
"### Instruction:
tell me about hydr 5007-01d

### Response:
In 202620, the course 'Hydrogeochemistry' was taught by Rachel M. Coyte at WEB-V  on   T R   at 1100-1215.

